Gn,Mean-copy-number,mean,rank,percentile_rank
STMP1,13.214,13.214,8278.0,42.308085454359606
C1orf52,34.215,34.215,13295.0,67.94950424205254
EYS,1.792,1.792,1478.5,7.556475518757027
DAZ4,1.878,1.878,1547.0,7.90657262598385
NEIL2,11.033,11.033,7474.0,38.198916487784935
RNPEPL1,2.398,2.398,2036.0,10.405805989982623
ENTPD5,67.597,67.597,15947.0,81.50362874373914
LAMA4,67.682,67.682,15950.0,81.51896146376367
PI4KA,23.061,23.060999999999996,10992.0,56.17908616988654
PSME2,503.667,503.667,19007.0,97.14300316876215
ARL3,155.435,155.435,17709.0,90.50904630481448
VPS4A,55.43,55.43,15359.0,78.49841561893079
KIFC3,6.363,6.363,5151.5,26.32883573545947
GPR174,5.16,5.16,4356.5,22.265664928958397
OTULIN,35.91,35.91,13536.5,69.1837882040274
TH,44.616,44.616,14570.0,74.46591025247879
KLK3,210.09,210.09,18136.0,92.69140345497291
BRWD1,15.068,15.068,8876.0,45.36440764591639
RAB10,337.164,337.164,18678.0,95.46151487273843
ACSM5,32.128,32.128,12926.0,66.06357967903506
TBC1D14,10.719,10.719,7339.5,37.5114995400184
HOATZ,5.652,5.652,4679.0,23.913932331595625
LIMD2,178.966,178.966,17930.0,91.63855667995503
WWC1,11.506,11.506,7657.0,39.1342124092814
PKP3,60.837,60.836999999999996,15646.0,79.96524583461107
FCGR1B,10.258,10.258,7158.0,36.583869978534196
UBL5,119.401,119.401,17262.0,88.22447102115916
SPAG1,30.869,30.869,12694.0,64.87784933047122
ILF3,303.684,303.6840000000001,18585.0,94.98620055197792
LY6D,103.452,103.452,16955.0,86.65542267198201
NCAPD3,32.192,32.192,12938.0,66.12491055913318
DCAF4L1,20.72,20.72,10430.5,53.30931207196157
ADAM18,3.039,3.039,2579.5,13.183583767760402
HIKESHI,105.67,105.67,16996.0,86.86496984565062
KANK4,9.792,9.792,6983.5,35.69201676377389
ADM2,4.148,4.148,3540.5,18.095165082285597
MYRF,3.486,3.486,3000.0,15.332720024532351
ENO4,5.583,5.583,4645.0,23.740161504650924
OR4D6,6.649,6.649,5336.0,27.271798016968212
SLC26A1,11.052,11.052,7482.0,38.239803741183685
GSPT2,37.215,37.215,13724.5,70.14463865889809
PYROXD1,28.793,28.793,12257.0,62.64438311356435
TNFRSF11A,4.511,4.511,3858.5,19.720433404886027
TOR1AIP2,11.391,11.391,7618.0,38.93488704896249
LYST,4.334,4.334,3708.0,18.951241950321986
MAGI1,13.534,13.534,8378.0,42.819176121844016
TOX,7.86,7.86,5999.0,30.66032914238986
TREML4,9.939,9.939,7031.0,35.93478483082899
ARL14,10.688,10.688,7325.0,37.43739139323316
LOXHD1,3.236,3.236,2774.5,14.180210569355003
PEMT,25.432,25.432,11549.5,59.02841664111214
ZNF860,1.063,1.063,847.5,4.33149340693039
CIAO1,47.45,47.45,14804.0,75.66186241439232
MED12L,3.808,3.808,3281.5,16.771440253500973
SFTPA2,284.638,284.638,18504.0,94.57221711131555
ATOH1,15.566,15.566,9016.0,46.07993458039456
DGCR6,0.441,0.441,405.0,2.0699172033118676
ELOA3DP,0.992,0.992,798.0,4.078503526525606
FAM171B,4.059,4.059,3469.5,17.732290708371664
USP45,7.154,7.153999999999998,5635.0,28.799959112746603
TRPS1,19.495,19.495,10126.5,51.75559644280896
CHST6,0.716,0.716,591.5,3.023101298170295
METTL18,21.424,21.424,10602.0,54.185832566697336
ROS1,1.578,1.578,1279.0,6.536849637125626
PAX5,6.881,6.881,5480.0,28.007768578145765
PSMD3,142.921,142.921,17555.0,89.72196667688847
C15orf56,10.805,10.805,7381.5,37.72615762036185
SLC25A17,32.835,32.835,13067.0,66.78421752018808
ADPRH,25.137,25.137,11483.0,58.688541347235
GDPD3,41.226,41.226,14213.0,72.64131656955945
OSGIN1,3.349,3.349,2874.0,14.688745783501995
FAM89A,35.337,35.337,13465.0,68.81835837677605
PZP,71.308,71.308,16090.0,82.23448839824185
CRTC2,31.78,31.78,12864.0,65.74670346519473
PRRT4,3.385,3.3849999999999993,2903.5,14.839517530409896
CIP2A,36.006,36.006,13558.0,69.29367269753655
USP13,22.633,22.633,10891.0,55.66288459572728
INPP4A,29.066,29.066,12321.0,62.97148114075437
DDX49,32.531,32.531,13003.0,66.45711949299806
FDCSP,17.827,17.827,9665.0,49.396913012368394
KIF26A,11.639,11.639,7714.0,39.42553408974752
PRDM4,2.063,2.063,1732.0,8.852090360830012
CTNNB1,221.89,221.89,18204.0,93.03894510886231
SIRPA,49.195,49.195,14936.0,76.33650209547173
TMEM30A,44.249,44.249,14531.0,74.26658489215987
TUBA8,449.033,449.033,18918.0,96.68813247470102
LALBA,12454.998,12454.998,19563.0,99.98466727997547
CD80,2.882,2.882,2450.0,12.521721353368086
TMEM212,9.128,9.128,6673.5,34.10763569457222
SPRYD4,100.266,100.266,16888.0,86.31299192476746
JOSD1,18.245,18.245,9795.5,50.06388633343555
POGLUT2,30.503,30.503,12616.5,64.4817540631708
NDUFA8,147.153,147.153,17615.0,90.02862107737913
TBC1D21,3.223,3.223,2760.0,14.106102422569764
MAN1C1,11.831,11.831,7790.0,39.813962997035674
RADX,12.631,12.631,8090.0,41.347234999488904
SPNS1,32.548,32.548,13010.0,66.49289583972197
KRT72,32.962,32.962,13083.0,66.8659920269856
TSTD2,19.518,19.518,10134.0,51.793928242870294
SPDYE5,1.65,1.65,1355.0,6.925278544413779
SMG1,19.735,19.735,10187.0,52.06480629663702
SNAPC4,9.984,9.984,7048.0,36.02167024430134
ZGPAT,25.728,25.728,11616.0,59.36829193498927
AMDHD2,23.021,23.021,10978.0,56.10753347643872
ZMYM1,23.664,23.664,11160.0,57.03771849126035
CENPS-CORT,4.468,4.468,3823.0,19.53899621792906
KLHL23,3.85,3.85,3321.0,16.97332106715731
PPP2R2C,7.162,7.162,5637.0,28.81018092609629
DCAF4,9.929,9.929,7026.0,35.90923029745477
NLRP3,1.754,1.754,1448.0,7.400592865174282
SPATS2L,36.283,36.28300000000001,13601.0,69.51344168455485
LRRN4,32.919,32.919,13077.0,66.83532658693653
N4BP2,21.132,21.132,10538.0,53.85873453950731
CC2D2B,3.642,3.642,3154.5,16.12235510579577
ZNF48,1.697,1.697,1396.5,7.137381171419809
AIP,105.763,105.76299999999999,16999.0,86.88030256567515
ANKRD65,5.491,5.491,4577.0,23.392619850761527
ARGFX,21.952,21.952,10736.0,54.87069406112644
LRP8,14.498,14.498,8712.0,44.52621895124195
MIS18BP1,16.007,16.007,9151.5,46.77246243483594
WIZ,22.027,22.027,10751.0,54.94735766124911
KLRC4-KLRK1,1.192,1.192,962.0,4.916692221200041
ZSCAN4,3.631,3.631,3146.0,16.078912399059593
NARS2,36.043,36.043,13564.0,69.32433813758561
CDRT1,3.245,3.245,2784.5,14.231319636103446
STAR,59.204,59.204,15562.0,79.53592967392416
ZNF625,2.758,2.758,2350.0,12.010630685883676
LIX1,7.212,7.212,5660.0,28.927731779617705
SURF1,31.928,31.928,12896.0,65.91025247878973
ATMIN,7.088,7.088,5598.0,28.61085556577737
SLC25A5,605.517,605.517,19120.0,97.72053562301952
EMC4,52.123,52.123000000000005,15155.0,77.4557906572626
LAP3,335.291,335.291,18670.0,95.42062761933967
PAPPA,12.726,12.726,8121.0,41.50567310640908
ZMYM6,2.481,2.481,2119.5,10.832566697332107
HMGA1,362.856,362.856,18745.0,95.80394561995298
CCDC182,5.989,5.989,4913.5,25.11243994684657
RBMY1E,4.845,4.845,4111.5,21.013492793621587
CHPT1,28.777,28.776999999999997,12252.0,62.618828580190126
GPR148,4.994,4.994,4240.0,21.67024430133906
ACOT6,10.904,10.904,7419.0,37.9178166206685
ATP6AP1,30.156,30.156000000000002,12531.0,64.04477154247164
SH3TC2,1.883,1.8829999999999998,1551.0,7.927016252683226
DOCK6,15.597,15.597,9027.0,46.136154553817846
SOAT1,51.86,51.86,15135.0,77.3535725237657
GXYLT2,12.57,12.57,8066.0,41.22457323929265
NDUFAF6,23.122,23.122000000000003,11016.0,56.301747930082804
TSR1,82.799,82.799,16471.0,84.18174384135746
FRZB,113.818,113.818,17169.0,87.74915670039866
LRRC20,45.224,45.224,14626.0,74.75212102627006
DDX4,12.092,12.092,7895.0,40.3506081978943
ATP23,9.142,9.142,6680.0,34.14085658795871
RBFOX3,12.016,12.016,7859.0,40.16661555759992
FFAR2,9.19,9.19,6705.0,34.268629254829804
SMIM11A,23.675,23.675,11166.0,57.06838393130942
ZFPM2,6.926,6.925999999999999,5510.0,28.161095778391086
FAM160B1,30.695,30.695000000000004,12653.0,64.66830215680261
RGS1,2.837,2.837,2419.5,12.365838699785343
LRRC45,3.713,3.713,3209.5,16.403454972912197
ANKRD13B,5.801,5.800999999999999,4776.0,24.409690279055503
A4GALT,6.755,6.755,5408.0,27.639783297556985
FOCAD,21.266,21.265999999999995,10565.0,53.99672901972809
CES5A,1.27,1.27,1029.0,5.259122968414596
FBXO17,14.221,14.220999999999998,8625.0,44.08157007053051
SLC22A5,13.042,13.042,8223.0,42.026985587243175
PKN1,33.22,33.22,13125.0,67.08065010732905
MXD4,8.648,8.648,6445.5,32.942348972707755
ST8SIA2,3.348,3.348,2872.0,14.678523970152305
CC2D1B,31.698,31.697999999999997,12851.0,65.68026167842174
COLEC12,13.039,13.039,8222.0,42.02187468056833
GK3P,38.37,38.37,13889.5,70.98793826024736
OR5AC2,6.177,6.177,5032.0,25.7180823878156
UBE2T,61.348,61.348,15669.0,80.08279668813248
NIPA2,34.064,34.064,13267.0,67.8063988551569
PIM1,2.506,2.506,2138.0,10.927118470816723
CFHR2,322.081,322.081,18641.0,95.27241132576918
TSPAN13,41.584,41.584,14254.0,72.85086374322805
EFCAB9,7.44,7.44,5798.0,29.63303690074619
CA2,822.634,822.634,19280.0,98.53828069099458
CYLC2,6.647,6.647,5335.0,27.266687110293365
PHLDA1,23.566,23.566,11129.0,56.87928038434018
DLGAP3,8.008,8.008,6099.5,31.173975263211695
RFPL2,6.596,6.596,5303.0,27.103138096698352
AIFM3,3.208,3.208,2738.5,13.996217929060615
MSRB2,76.092,76.092,16257.0,83.08800981294081
ZNF311,1.052,1.052,840.5,4.2957170602064805
DENND1C,11.349,11.349,7601.0,38.848001635490135
SSTR5,120.638,120.638,17280.5,88.31902279464377
RHOBTB3,11.309,11.309,7575.0,38.71511806194419
PNPLA2,28.068,28.068,12093.0,61.806194418889916
SLC10A3,9.274,9.274,6751.0,34.503730961872634
SOX10,10.695,10.695,7329.0,37.45783501993253
NFKBIA,24.811,24.810999999999996,11416.0,58.34611060002044
CBY1,16.086,16.086,9172.0,46.87723602167024
GPR176,4.361,4.361,3725.0,19.038127363794338
GABARAPL2,89.805,89.805,16645.0,85.07104160278033
HYAL2,5.193,5.192999999999999,4385.0,22.411325769191453
LTF,640.405,640.405,19148.0,97.86364100991516
FCF1,55.677,55.677,15375.0,78.5801901257283
CD180,15.752,15.752,9080.0,46.40703260758458
DNAJC12,32.24,32.24,12955.0,66.21179597260553
TATDN3,32.627,32.627,13026.0,66.57467034651947
CEP112,10.867,10.867,7404.5,37.84370847388327
SYNE2,25.969,25.968999999999998,11671.0,59.64939180210569
TPI1,2659.943,2659.943,19522.0,99.77512010630686
CATSPER1,3.597,3.597,3122.0,15.956250638863335
LACTB,47.367,47.367,14796.0,75.62097516099357
TRIM64,0.953,0.953,764.5,3.9072881529183277
CCDC127,33.408,33.408,13165.0,67.2850863743228
PDC,66.818,66.818,15920.0,81.36563426351834
ARRB1,84.216,84.216,16512.0,84.39129101502607
CBX5,191.787,191.787,18014.0,92.06787284064193
PRB1,459.751,459.751,18935.0,96.77501788817337
PES1,88.257,88.257,16615.0,84.91771440253501
BDKRB2,3.191,3.191,2719.5,13.899110702238577
SIMC1,7.179,7.179,5646.5,28.858734539507306
TACR3,17.597,17.597,9606.0,49.09536951855259
TTBK1,2.446,2.446,2083.0,10.646018603700297
CST8,9.592,9.592,6890.0,35.21414698967597
FLYWCH1,17.433,17.432999999999996,9558.0,48.85004599816008
HIP1,21.09,21.09,10529.0,53.812736379433716
CDY2B,0.626,0.626,524.5,2.68067055095574
TTC21A,3.261,3.2610000000000006,2798.5,14.302872329551263
USF2,16.123,16.123,9181.0,46.92323418174384
ZNF451,28.366,28.365999999999996,12166.0,62.179290606153536
MBNL2,37.551,37.551,13766.0,70.35674128590412
P2RX5,17.984,17.984,9713.5,49.64479198609833
CYP1A2,189.681,189.681,17998.0,91.98609833384442
SERTAD4,46.14,46.14,14709.0,75.17632628028213
SETDB1,23.26,23.259999999999998,11055.0,56.50107329040171
EFNA4,11.257,11.257,7559.0,38.63334355514668
FIBP,39.174,39.174,13984.0,71.47091894102013
H1-3,581.039,581.039,19099.0,97.6132065828478
PRRG3,4.786,4.786,4075.5,20.829500153327203
RRAGB,20.259,20.259,10316.0,52.72411325769192
ZC3H10,15.697,15.697,9066.0,46.33547991413677
ZIM2,3.526,3.526,3052.0,15.598487171624246
MT1G,104.846,104.846,16981.0,86.78830624552796
NCOA7,23.511,23.511,11117.0,56.81794950424205
METTL15,50.873,50.873,15066.5,77.00347541653889
OSBPL2,29.776,29.776,12446.0,63.61034447510988
RAD9B,8.147,8.147,6178.5,31.577736890524378
DPT,250.216,250.216,18361.0,93.84135745681283
RNF185,31.907,31.907,12889.5,65.87703158540326
SETMAR,26.983,26.983,11868.0,60.656240417049986
RAET1L,16.436,16.436,9269.0,47.37299396913012
THEMIS2,19.078,19.078,10005.0,51.1346212818154
TMEM91,13.543,13.543,8386.5,42.86261882858019
TMEM156,7.017,7.017,5559.0,28.411530205458448
ITPRID2,28.303,28.303,12150.5,62.10007155269345
HMGB4,18.223,18.223,9791.0,50.04088725339876
HOXB1,4.213,4.213,3606.5,18.43248492282531
MAP3K15,3.189,3.189,2713.0,13.865889808852092
PRAMEF7,5.435,5.435,4536.0,23.183072677092916
TSPY1,4.764,4.764,4052.0,20.709393846468362
AHCYL2,41.441,41.441,14234.0,72.74864560973117
HES2,75.095,75.095,16215.0,82.87335173259737
CAVIN2,520.954,520.954,19030.0,97.26055402228356
OR10D3,1.806,1.806,1492.0,7.6254727588674225
ZFP36L1,19.219,19.219,10044.0,51.33394664213432
ELANE,284.444,284.444,18503.0,94.56710620464071
NEFH,91.376,91.376,16684.0,85.27036696309925
ALAS1,12.555,12.555,8054.0,41.16324235919453
PRIMPOL,8.078,8.078,6130.5,31.33241337013186
PLXNA2,11.472,11.472,7645.0,39.07288152918328
ZNF467,4.847,4.847,4114.0,21.0262700603087
CACNG3,22.495,22.495,10866.0,55.53511192885618
ARHGAP1,209.697,209.697,18133.0,92.67607073494838
CFHR1,299.995,299.995,18572.0,94.91975876520495
C21orf62,0.125,0.125,214.0,1.093734028416641
CNBP,146.767,146.767,17610.0,90.00306654400491
INTS5,25.289,25.289,11518.0,58.86742308085454
VPS54,15.994,15.994,9148.0,46.754574261473984
ZNF678,3.795,3.795,3271.0,16.71777573341511
NEU1,26.456,26.456,11758.5,60.09659613615456
DPY19L4,16.652,16.652,9336.5,47.7179801696821
PCDHA1,0.381,0.381,368.5,1.8833691096800573
TNFRSF19,6.001,6.001,4920.5,25.14821629357048
HADHB,516.769,516.7690000000001,19025.0,97.23499948890934
RPLP1,668.244,668.244,19171.0,97.98119186343658
KRTAP1-4,545.014,545.014,19058.0,97.40365940917918
BUB1B,24.874,24.874,11435.0,58.443217826842485
CCDC125,13.672,13.672,8433.0,43.10027598896044
MICU2,37.753,37.753,13799.0,70.52540120617398
TEF,16.105,16.105,9175.0,46.89256874169478
ADAM28,1.801,1.8009999999999997,1484.0,7.58458550546867
C12orf42,14.63,14.63,8753.0,44.73576612491056
TASP1,18.269,18.269,9808.0,50.12777266687111
DIS3,64.015,64.015,15794.0,80.72166002248798
ZNF562,2.642,2.642,2253.5,11.51742819176122
ARMCX5,12.855,12.854999999999999,8163.5,41.72288664008995
SOX18,11.335,11.335,7595.5,38.819891648778494
COLEC11,17.401,17.401,9552.0,48.81938055811101
KLHL10,9.092,9.092,6658.0,34.02841664111214
PACC1,21.425,21.425,10603.0,54.19094347337218
CDC123,53.607,53.607,15250.0,77.94132679137279
TRIM64C,4.128,4.128,3525.5,18.018501482162936
CHKA,23.107,23.107,11008.5,56.26341613002147
ZNF836,1.214,1.214,975.5,4.985689461310437
NSG2,7.468,7.468000000000001,5810.0,29.69436778084432
UNC79,6.349,6.349,5140.0,26.27006030869876
ZNF668,9.97,9.97,7040.0,35.98078299090259
KRT75,221.458,221.458,18200.0,93.01850148216295
ZNF831,4.4,4.4,3760.0,19.217009097413882
NUP160,38.775,38.775,13950.0,71.29714811407544
CREG1,75.763,75.763,16245.0,83.02667893284269
PKD2L2,4.47,4.47,3824.0,19.544107124603904
EPS8L3,18.57,18.57,9881.0,50.50086885413473
SLC26A3,11.637,11.637,7712.0,39.415312276397835
SLC6A17,15.234,15.234,8920.0,45.58928753960952
PI4K2A,28.178,28.178,12116.0,61.923745272411324
IL13,0.319,0.319,329.5,1.6840437493611367
TRIP10,63.237,63.237,15756.0,80.52744556884392
CSGALNACT2,37.15,37.15,13714.0,70.09097413881223
UBA52,1066.687,1066.687,19370.0,98.99826229173055
TPD52,272.084,272.084,18464.0,94.36778084432179
ITGAL,34.548,34.548,13349.0,68.22549320249412
SLCO1B1,39.168,39.168,13982.0,71.46069712767044
PCBP1,714.567,714.567,19203.0,98.1447408770316
CD163,73.04,73.04,16148.0,82.5309209853828
PCYT1B,16.428,16.428,9267.5,47.365327609117855
HPSE2,15.442,15.442,8982.0,45.90616375344986
CMC4,91.711,91.711,16696.0,85.33169784319739
PCDHGB7,1.253,1.253,1014.5,5.185014821629357
PPP1R35,316.842,316.842,18626.0,95.19574772564653
ABITRAM,17.957,17.957,9704.0,49.59623837268731
C12orf76,13.984,13.984,8542.0,43.65736481651845
HELLS,34.217,34.21699999999999,13296.0,67.95461514872738
KANSL1,12.681,12.681,8107.0,41.43412041296126
KLF14,7.978,7.978,6075.5,31.051313503015436
RFX1,27.197,27.197,11906.5,60.85301032403149
OR2J2,6.241,6.241,5071.0,25.91740774813452
PXDC1,20.247,20.247,10315.0,52.719002351017075
SAMD5,15.431,15.431,8977.5,45.88316467341306
RIMBP3,0.933,0.933,749.0,3.8280690994582436
CDC42EP4,47.769,47.769,14827.0,75.77941326791372
ANXA8L1,41.561,41.561,14250.5,72.8329755698661
MCEE,64.3,64.3,15811.0,80.80854543596034
ZDHHC14,9.533,9.533,6865.0,35.086374322804865
HDHD3,142.359,142.359,17544.0,89.6657467034652
PPAN,16.741,16.741,9367.5,47.876418276602266
PNPLA3,5.139,5.139,4342.0,22.19155678217316
AARSD1,35.195,35.195,13445.5,68.71869569661658
DCST2,3.127,3.127,2654.5,13.56690176837371
C9orf16,243.667,243.667,18323.0,93.64714300316876
TMEM51,22.55,22.55,10878.0,55.59644280895431
PCOLCE,79.713,79.713,16373.0,83.68087498722274
ZNF763,4.629,4.629,3953.0,20.203414085658796
TBC1D3E,1.692,1.692,1387.5,7.091383011346212
TYMS,139.04,139.04,17509.0,89.48686496984564
GATM,403.936,403.936,18841.0,96.29459266073802
CDHR1,3.563,3.563,3079.0,15.736481651845038
EMP2,163.605,163.605,17789.0,90.91791883880201
MTRNR2L7,44.4,44.4,14551.0,74.36880302565675
FMR1,25.498,25.498,11561.0,59.08719206787284
RSPO4,5.175,5.175,4373.0,22.349994889093324
KIR3DL3,2.481,2.481,2119.5,10.832566697332107
BAZ2A,22.2,22.199999999999996,10798.0,55.18757027496678
MMP11,18.738,18.738,9926.0,50.730859654502716
CHERP,47.593,47.593,14813.0,75.70786057446591
AP5M1,32.111,32.111,12923.0,66.04824695901053
C9orf85,4.611,4.611,3940.0,20.136972298885823
GALE,125.627,125.627,17350.0,88.67423080854545
RSPO2,7.27,7.27,5692.0,29.091280793212714
SOSTDC1,82.967,82.967,16480.0,84.22774200143105
ISCA2,41.173,41.173,14210.0,72.6259838495349
RHOXF2B,2.927,2.927,2485.0,12.700603086987632
RPL6,814.402,814.402,19275.0,98.51272615762036
PRM2,283.687,283.687,18499.0,94.54666257794133
USP43,4.979,4.979,4218.0,21.55780435449249
VNN1,28.229,28.229,12130.0,61.995297965859145
ZNF101,5.517,5.517,4596.0,23.489727077583563
OAZ3,2.736,2.736,2332.5,11.921189819073904
OR2T10,0.71,0.71,589.0,3.010324031483185
ARHGAP40,3.522,3.522,3047.5,15.575488091587447
FLOT2,82.19,82.19,16455.0,84.09996933455996
RNF31,4.771,4.771,4059.0,20.745170193192273
TEFM,33.903,33.903,13241.0,67.67351528161096
ZNF691,9.124,9.124,6669.0,34.08463661453542
LYSMD1,18.507,18.507,9869.0,50.4395379740366
ADRA2C,11.376,11.376,7611.0,38.89911070223857
AKT1,35.777,35.777,13517.0,69.08412552386794
C16orf96,2.424,2.424,2058.0,10.518245936829192
C9orf62,0.008,0.008,97.0,0.49575794745987933
SIK1B,18.003,18.003,9719.5,49.6754574261474
MGAM,25.222,25.222,11505.0,58.800981294081566
MT1E,75.664,75.664,16238.5,82.9934580394562
ZFYVE26,9.609,9.609,6897.0,35.24992333639988
POLE3,65.953,65.953,15881.0,81.16630890319942
OR5M10,3.713,3.713,3209.5,16.403454972912197
STEAP1,18.986,18.986,9974.0,50.976183174895226
ARPC4,175.832,175.832,17898.5,91.47756311969744
CYTL1,3.743,3.743,3226.0,16.487784933047124
SPRY3,0.159,0.159,240.0,1.226617601962588
THBD,27.879,27.879,12043.0,61.550649085147704
ICAM5,12.642,12.642,8094.0,41.36767862618829
GPC6,21.7,21.7,10677.5,54.57170602064806
PRPS2,147.453,147.453,17622.0,90.06439742410303
FREM2,4.951,4.951,4196.5,21.44791986098334
UNC80,3.017,3.017,2561.0,13.089031994275786
YIPF4,33.133,33.133,13111.0,67.00909741388122
SOX1,14.442,14.442,8694.0,44.434222631094755
TRAM2,47.259,47.259,14783.0,75.55453337422058
EMSY,20.082,20.081999999999997,10269.0,52.483900643974245
HERC5,18.485,18.485,9864.0,50.41398344066237
KCNH6,1.036,1.036,832.0,4.252274353470305
OGDHL,38.259,38.259,13872.0,70.8984973934376
ZNF280B,11.394,11.394,7622.0,38.95533067566186
FAM78B,10.38,10.38,7208.0,36.839415312276394
DLEU7,10.08,10.08,7091.0,36.24143923131964
WIPI2,43.076,43.076,14415.0,73.67371971787794
PPIF,424.726,424.72599999999994,18880.0,96.49391802105694
CHRD,3.434,3.434,2949.0,15.072063784115302
PXT1,12.9,12.9,8184.0,41.82766022692426
UBE2U,13.273,13.273,8292.0,42.37963814780742
NUPR2,1.327,1.327,1070.0,5.468670142083205
ANGPT2,5.05,5.05,4285.0,21.900235101707043
DEFB106B,9.75,9.75,6957.5,35.559133190227946
LEFTY2,8.135,8.135,6169.5,31.53173873045078
ZNF559-ZNF177,1.359,1.359,1098.0,5.611775528978841
SAMD4A,9.465,9.465,6839.0,34.95349074925892
PABPN1L,3.492,3.492,3004.0,15.35316365123173
ALKBH2,43.403,43.403,14442.5,73.81426965143618
MEST,57.001,57.00099999999999,15456.0,78.99417356639069
FBXO3,35.092,35.09199999999999,13430.0,68.6394766431565
BDH1,160.203,160.203,17760.0,90.76970254523152
CS,93.739,93.73899999999999,16745.0,85.58213227026474
MTHFR,19.982,19.982,10244.0,52.35612797710314
PET100,56.336,56.336,15408.0,78.74885004599817
RAB30,16.404,16.404,9257.0,47.311663089031995
RABEP1,34.963,34.963,13413.0,68.55259122968414
GJB2,6.117,6.117,4992.0,25.513646120821832
LDLRAD2,3.143,3.143,2669.0,13.64100991515895
NUFIP2,52.779,52.779,15203.0,77.70111417765511
CHST14,35.664,35.664,13503.0,69.01257283042011
OR8J3,2.463,2.463,2103.0,10.748236737197178
UNCX,12.242,12.242,7946.0,40.61126443831136
CTAGE4,1.362,1.362,1101.5,5.629663702340795
PSMB8,96.164,96.164,16805.0,85.8887866707554
DTX1,7.185,7.185,5649.0,28.871511806194416
TBC1D3H,1.419,1.419,1160.5,5.931207196156598
POMC,25.308,25.308,11521.0,58.882755800879075
TBCD,40.78,40.779999999999994,14160.0,72.3704385157927
SNRPB2,150.251,150.251,17651.0,90.21261371767352
DYNC1I2,169.431,169.431,17842.0,91.18879689256875
PCDHB14,3.976,3.976,3418.5,17.471634467954615
DTX3L,25.471,25.471,11556.0,59.06163753449862
HLA-DQB1,54.415,54.415,15300.0,78.196872125115
GJA10,4.144,4.144,3537.0,18.077276908923643
SLC16A2,13.487,13.487,8362.0,42.73740161504651
DNASE1L2,120.839,120.839,17284.0,88.33691096800572
TEX30,42.9,42.9,14397.5,73.58427885106818
CRX,22.767,22.767,10913.0,55.775324542573856
MRPL55,50.506,50.506,15038.0,76.85781457630584
PLGLA,150.979,150.979,17657.0,90.24327915772258
GNPDA1,169.459,169.459,17843.0,91.19390779924359
ADIRF,394.906,394.906,18824.0,96.20770724726566
PCMTD2,6.377,6.377000000000001,5161.0,26.37738934887049
SLC9A5,5.589,5.589,4650.0,23.765716038025143
MAGEA10,28.604,28.603999999999996,12214.0,62.424614126546054
